2023-05-20 12:49:50.769[1684567190769] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 12:49:52.416[1684567192416] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 12:49:52.896[1684567192896] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684567192891&signature=dc219de0012070bcb883779d982ed90ad264f391f58341474131774939308098
2023-05-20 12:50:50.069[1684567250069] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 12:50:50.578[1684567250578] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 12:50:50.974[1684567250974] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684567250973&signature=a96c50acdfb8805bb2f99b5ceb89e1a2feba145bf1d46cbda36ddfac6e6c60e7
2023-05-20 12:51:50.058[1684567310058] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 12:51:50.532[1684567310532] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 12:51:50.920[1684567310920] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684567310920&signature=bc1e74e053fe7d456c2a70f2a2a83e62fbce7ce6699939fedffa3b1338020d71
2023-05-20 13:31:21.472[1684569681472] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 13:31:23.540[1684569683540] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684569683533&signature=83c2ed3d97a47a4554202f8e92ad3ddccbb70665cc91c0e98cd1d23c1b7bb692
2023-05-20 13:31:24.143[1684569684143] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 13:31:56.802[1684569716802] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 13:31:58.338[1684569718338] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684569718329&signature=ab132e94b98875d5a2a10ced492e952ddee2b6072cd70474f0b6543521f8d15c
2023-05-20 13:31:58.802[1684569718802] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 13:32:20.638[1684569740638] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 13:32:22.046[1684569742046] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684569742038&signature=6ace19b74d5e6a705ff5b6ca3257a527169024078b7b078835ebebc3dc8ae580
2023-05-20 13:32:22.479[1684569742479] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 13:45:45.869[1684570545869] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 13:45:48.130[1684570548130] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684570548122&signature=001de65c1365f172ff9681911b86a9990b5f830bd0f63201859ba0870f837bd0
2023-05-20 13:45:48.774[1684570548774] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 13:45:57.545[1684570557545] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 13:45:59.003[1684570559003] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684570558996&signature=affd9c7fa33c36f34e2e284f918ebc9a4f5afe3f9c4687f458217b4b3735f15e
2023-05-20 13:45:59.459[1684570559459] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 13:54:15.462[1684571055462] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 13:54:17.174[1684571057174] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684571057169&signature=2cc81d312ff33b9495978484c3413d544ea05e822785d8735e3baac21f028d97
2023-05-20 13:54:17.604[1684571057604] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:04:00.374[1684571640374] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:04:02.038[1684571642038] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684571642031&signature=19321bb3ed731c7ca7305a0c02a408346db4ad80cd6ed4ce4f3ab9e52cc38f26
2023-05-20 14:04:02.450[1684571642450] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:12:09.500[1684572129500] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:12:11.022[1684572131022] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684572131017&signature=1d61bd4a9c34b0b6542e97ee7666e13a0abbc42722b2fa5a1cb4ab57d3112167
2023-05-20 14:12:11.457[1684572131457] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:21:03.714[1684572663714] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:21:05.150[1684572665150] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684572665145&signature=a81aaa0a832c03f8506809c23f8ad06f466fdd1af166a53777c5ada072f46903
2023-05-20 14:21:05.601[1684572665601] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:21:32.129[1684572692129] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:21:33.497[1684572693497] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684572693489&signature=61dccb3baeb740224744ad2db01f373d4e65042d48ea711719f9f69449a0de8d
2023-05-20 14:21:34.317[1684572694317] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:21:34.574[1684572694574] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684572694574&signature=aa2b4f5bbc577d11c5722110538b5dc39dd546240c6411b42b77d55fec2abab6
2023-05-20 14:21:35.032[1684572695032] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684572695032&signature=51fe1f1a64f3b8ded09ce95bc1b5f10976a8766766295983f36f245e0b9122c9
2023-05-20 14:21:35.448[1684572695448] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684572695448&signature=25db3ba84d66d3073452097f85393d3bcf50d2efe7894d99d9e84072bde9a5ac
2023-05-20 14:21:35.835[1684572695835] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684572695834&signature=deaeacce9624bbdd11a4555cc9b33481d3a5a57ff33fabf06cb70d4b4c5aadf3
2023-05-20 14:21:36.077[1684572696077] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684572696076&signature=fb58e1c9a49412ed360b31f2c764c37b3d3d152620bf2efb63c0718d8f7b016f
2023-05-20 14:21:36.467[1684572696467] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684572696467&signature=130a0dee6c06c00c85a0175e5e55b209177fd1f6c1d51ba0720f38bda3c284b6
2023-05-20 14:29:10.505[1684573150505] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:29:12.267[1684573152267] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684573152254&signature=d477ae8c64e9ce106fa9b695a132d823abc748cbfcc6ff5cd82f6791d3cf2219
2023-05-20 14:29:12.955[1684573152955] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:29:13.184[1684573153184] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684573153184&signature=9aaf0c0418df24ed267b4c34e318d2de95da0d5422879a3327443976c926de30
2023-05-20 14:29:13.871[1684573153871] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684573153870&signature=850e3da25bd60a92f14fc4cf4f59ff2c1ce9af4ca8ad9332d3bc7e2197098138
2023-05-20 14:29:14.287[1684573154287] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684573154286&signature=d74a6681a2d02d38d8aa75aaef72439babec014fe067de8ff84d91b96778b740
2023-05-20 14:29:14.478[1684573154478] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684573154478&signature=3260034580f1fec01a11009575a95d6360cde506249300c82d6aa0ab1c54196a
2023-05-20 14:29:14.877[1684573154877] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684573154877&signature=7e905acc1b96f2fc1666858623bebb41d2e907102a834d7f51068a67d399b4ef
2023-05-20 14:29:15.261[1684573155261] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684573155259&signature=b800902df192788e4033ec795de72537ecf1b61765befdd77be4d06477a74b6d
2023-05-20 14:29:15.732[1684573155732] | INFO  | main       | c.b.c.f.client.utils.RequestHandler  - POST https://testnet.binancefuture.com/dapi/v1/order?symbol=ADAUSD_PERP&side=BUY&type=LIMIT&quantity=1&timeInForce=GTC&price=0.36201&timestamp=1684573155732&signature=0d9b04ea967f5f45c386b6515f1b9b30f7d67d6784d37393c28cabed231d1e47
2023-05-20 14:39:21.792[1684573761792] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:39:23.405[1684573763405] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684573763400&signature=5fc66a8b8f015696981ae942c70bdf324a369a1ae0f1d1184983c8eb06e786c1
2023-05-20 14:39:23.837[1684573763837] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:40:21.281[1684573821281] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:40:21.745[1684573821745] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684573821745&signature=a4d140ce91e652b87649ca06a15df3db3e9a2e77d95f288fc8d06b29a5e80009
2023-05-20 14:40:22.131[1684573822131] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:41:21.287[1684573881287] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:41:21.988[1684573881988] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684573881988&signature=6f96283e13eb7ae7262ab6d39a6bb8b15c114d0fe636243e79a5ae1013baa761
2023-05-20 14:41:22.766[1684573882766] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:42:21.281[1684573941281] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:42:21.719[1684573941719] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684573941718&signature=1b41ff4cdabb29ae1dcfb56bb5da98092ceaf323d05ca9e89dd44bcbe649ac2d
2023-05-20 14:42:22.377[1684573942377] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:43:22.228[1684574002228] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:43:22.682[1684574002682] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684574002682&signature=4d656f7eed875fb315a6ed3fc238e1aee28ab81b8d2fa305f9e4960e88cf2f05
2023-05-20 14:43:23.075[1684574003075] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:44:21.273[1684574061273] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:44:21.684[1684574061684] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684574061684&signature=84ce5d241b6465f99552739366bc8c8e4bb4ef90ea1f5a5e0234d49a079c47f4
2023-05-20 14:44:22.094[1684574062094] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
2023-05-20 14:49:08.165[1684574348165] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/continuousKlines?pair=ADAUSD&contractType=PERPETUAL&interval=5m
2023-05-20 14:49:09.021[1684574349021] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/balance?timestamp=1684574349021&signature=4ae772944871fadf008c2b441861a5303d121d2b439849dc169d5da72ae84b9c
2023-05-20 14:49:09.423[1684574349423] | INFO  | pool-1-thread-1 | c.b.c.f.client.utils.RequestHandler  - GET https://testnet.binancefuture.com/dapi/v1/depth?symbol=ADAUSD_PERP&limit=10
